 ngridl            5          36
 ngridl            6          36
 ngridl            7          36
 ngridl           13          33
 ngridl           14          33
 ngridl           15          33
 ngridl           16          33
 ngridl           17          33
 ngridl           18          33
 ngridl            1          31
 ngridl            2          31
 ngridl            3          31
 ngridl            4          31
 ngridl            5          31
 ngridl           14          34
 ngridl           15          34
 ngridl           16          34
 ngridl           17          34
 ngridl            8          36
 ngridl            9          36
 ngridl           10          36
 ngridl           11          36
 ngridl           12          36
 ngridl           13          36
 ngridl           14          36
 ngridl           15          36
 ngridl           19          33
 ngridl           20          33
 ngridl           21          33
 ngridl           22          33
 ngridl           23          33
 ngridl            6          31
 ngridl            7          31
 ngridl            8          31
 ngridl            9          31
 ngridl           10          31
 ngridl           18          34
 ngridl           19          34
 ngridl           20          34
 ngridl           21          34
 ngridl           16          36
 ngridl           17          36
 ngridl           18          36
 ngridl           19          36
 ngridl           20          36
 ngridl           21          36
 ngridl           22          36
 ngridl           23          36
 ngridl           24          33
 ngridl           25          33
 ngridl           26          33
 ngridl           27          33
 ngridl           28          33
 ngridl           11          31
 ngridl           12          31
 ngridl           13          31
 ngridl           14          31
 ngridl           15          31
 ngridl            9          77
 ngridl           10          77
 ngridl           11          77
 ngridl           12          77
 ngridl            4          75
 ngridl            5          75
 ngridl            6          75
 ngridl            7          75
 ngridl            8          75
 ngridl            1          78
 ngridl            2          78
 ngridl            3          78
 ngridl            4          78
 ngridl            5          78
 ngridl            2          79
 ngridl            3          79
 ngridl            4          79
 ngridl            1          80
 ngridl            2          80
 ngridl            3          80
 ngridl            4          80
 ngridl            5          80
 ngridl           13          77
 ngridl           14          77
 ngridl           15          77
 ngridl           16          77
 ngridl            9          75
 ngridl           10          75
 ngridl           11          75
 ngridl           12          75
 ngridl           13          75
 ngridl            6          78
 ngridl            7          78
 ngridl            8          78
 ngridl            9          78
 ngridl           10          78
 ngridl            5          79
 ngridl            6          79
 ngridl            7          79
 ngridl            8          79
 ngridl            6          80
 ngridl            7          80
 ngridl            8          80
 ngridl            9          80
 ngridl           17          77
 ngridl           18          77
 ngridl           19          77
 ngridl           20          77
 ngridl           14          75
 ngridl           15          75
 ngridl           16          75
 ngridl           17          75
 ngridl           18          75
 ngridl           11          78
 ngridl           12          78
 ngridl           13          78
 ngridl           14          78
 ngridl            9          79
 ngridl           10          79
 ngridl           11          79
 ngridl           12          79
 ngridl           13          79
 ngridl           10          80
 ngridl           11          80
 ngridl           12          80
 ngridl           13          80
 ngridl           21          77
 ngridl           22          77
 ngridl           23          77
 ngridl           21          76
 ngridl           22          76
 ngridl           23          76
 ngridl           24          76
 ngridl           25          76
 ngridl           26          76
 ngridl           15          78
 ngridl           16          78
 ngridl           17          78
 ngridl           18          78
 ngridl           14          79
 ngridl           15          79
 ngridl           16          79
 ngridl           17          79
 ngridl           18          79
 ngridl           19          79
 ngridl           14          80
 ngridl           15          80
 ngridl           16          80
 ngridl           24          77
 ngridl           25          77
 ngridl           26          77
 ngridl           27          76
 ngridl           28          76
 ngridl           29          76
 ngridl           30          76
 ngridl           31          76
 ngridl           32          76
 ngridl           33          76
 ngridl           21          97
 ngridl           22          97
 ngridl           23          97
 ngridl           24          97
 ngridl           38          98
 ngridl           39          98
 ngridl           40          98
 ngridl           41          98
 ngridl           42          98
 ngridl           43          98
 ngridl           44          98
 ngridl           45          98
 ngridl           46          98
 ngridl           27          77
 ngridl           28          77
 ngridl           34          76
 ngridl           35          76
 ngridl           36          76
 ngridl           37          76
 ngridl           38          76
 ngridl           39          76
 ngridl           40          76
 ngridl           25          97
 ngridl           26          97
 ngridl           27          97
 ngridl           28          97
 ngridl           47          98
 ngridl           48          98
 ngridl           49          98
 ngridl           50          98
 ngridl           51          98
 ngridl           52          98
 ngridl           53          98
 ngridl           54          98
 ngridl           55          98
 ngridl            1          90
 ngridl            2          90
 ngridl            3          90
 ngridl            4          90
 ngridl            5          90
 ngridl            6          90
 ngridl            1          87
 ngridl            2          87
 ngridl            3          87
 ngridl           29          97
 ngridl           30          97
 ngridl           31          97
 ngridl           32          97
 ngridl           56          98
 ngridl           57          98
 ngridl           58          98
 ngridl           59          98
 ngridl           60          98
 ngridl           61          98
 ngridl           62          98
 ngridl           63          98
 ngridl           21          93
 ngridl            7          90
 ngridl            8          90
 ngridl            9          90
 ngridl           10          90
 ngridl           11          90
 ngridl           12          90
 ngridl            4          87
 ngridl            5          87
 ngridl            6          87
 ngridl            7          87
 ngridl            1          88
 ngridl            2          88
 ngridl            3          88
 ngridl            4          88
 ngridl            5          88
 ngridl           64          98
 ngridl           65          98
 ngridl           66          98
 ngridl           22          93
 ngridl           23          93
 ngridl           24          93
 ngridl           25          93
 ngridl           13          90
 ngridl           14          90
 ngridl           15          90
 ngridl           16          90
 ngridl           17          90
 ngridl           18          90
 ngridl            8          87
 ngridl            9          87
 ngridl           10          87
 ngridl           11          87
 ngridl            6          88
 ngridl            7          88
 ngridl            8          88
 ngridl            9          88
 ngridl           10          88
 ngridl           11          88
 ngridl           67          98
 ngridl           26          93
 ngridl           27          93
 ngridl           28          93
 ngridl           29          93
 ngridl           30          93
 ngridl           19          90
 ngridl           20          90
 ngridl           21          90
 ngridl           22          90
 ngridl           23          90
 ngridl           24          90
 ngridl           12          87
 ngridl           13          87
 ngridl           14          87
 ngridl           15          87
 ngridl           12          88
 ngridl           13          88
 ngridl           14          88
 ngridl           15          88
 ngridl           16          88
 ngridl           17          88
 ngridl           31          93
 ngridl           32          93
 ngridl           33          93
 ngridl           34          93
 ngridl           35          93
 ngridl           36          93
 ngridl           15           1
 ngridl           16           1
 ngridl           17           1
 ngridl           18           1
 ngridl           19           1
 ngridl           20           1
 ngridl           16          87
 ngridl           17          87
 ngridl           18          87
 ngridl           19          87
 ngridl           18          88
 ngridl           19          88
 ngridl           20          88
 ngridl           21          88
 ngridl           22          88
 ngridl           23          88
 ngridl           37          93
 ngridl           38          93
 ngridl           39          93
 ngridl           40          93
 ngridl           41          93
 ngridl           19           2
 ngridl           21           1
 ngridl           22           1
 ngridl           23           1
 ngridl           24           1
 ngridl           25           1
 ngridl           26           0
 ngridl           27           0
 ngridl           28           0
 ngridl           29           0
 ngridl           18           4
 ngridl           19           4
 ngridl           20           4
 ngridl           25           5
 ngridl           26           5
 ngridl           27           5
 ngridl           28           5
 ngridl           21           3
 ngridl           22           3
 ngridl           23           3
 ngridl           24           3
 ngridl           20           2
 ngridl           21           2
 ngridl           22           2
 ngridl           23           2
 ngridl           30           0
 ngridl           31           0
 ngridl           32           0
 ngridl           33           0
 ngridl           34           0
 ngridl           35           0
 ngridl           36           0
 ngridl           21           4
 ngridl           22           4
 ngridl           23           4
 ngridl           29           5
 ngridl           30           5
 ngridl           31           5
 ngridl           32           5
 ngridl           25           3
 ngridl           26           3
 ngridl           27           3
 ngridl           28           3
 ngridl           24           2
 ngridl           25           2
 ngridl           26           2
 ngridl           27           2
 ngridl           37           0
 ngridl           38           0
 ngridl           39           0
 ngridl           40           0
 ngridl           41           0
 ngridl           42           0
 ngridl           43           0
 ngridl           24           4
 ngridl           25           4
 ngridl           33           5
 ngridl           34           5
 ngridl           35           5
 ngridl           36           5
 ngridl           37           5
 ngridl           29           3
 ngridl           30           3
 ngridl           31           3
 ngridl           32           3
 ngridl           28           2
 ngridl           29           2
 ngridl           30           2
 ngridl           31           2
 ngridl           44           0
 ngridl           45           0
 ngridl           46           0
 ngridl           47           0
 ngridl           48           0
 ngridl           49           0
 ngridl            1          13
 ngridl            2          13
 ngridl            3          13
 ngridl           38           5
 ngridl           39           5
 ngridl           40           5
 ngridl           41           5
 ngridl           42           5
 ngridl           33           3
 ngridl           34           3
 ngridl           35           3
 ngridl           36           3
 ngridl           32           2
 ngridl           33           2
 ngridl           34           2
 ngridl           35           2
 ngridl           50           0
 ngridl           51           0
 ngridl           52           0
 ngridl           53           0
 ngridl           54           0
 ngridl           55           0
 ngridl            4          13
 ngridl            5          13
 ngridl            6          13
 ngridl           43           5
 ngridl           44           5
 ngridl           45           5
 ngridl           46           5
 ngridl           47           5
 ngridl           37           3
 ngridl           38           3
 ngridl           39           3
 ngridl           40           3
 ngridl           36           2
 ngridl           22          32
 ngridl           22          34
 ngridl           23          34
 ngridl           24          34
 ngridl           24          35
 ngridl           25          35
 ngridl           26          35
 ngridl           27          35
 ngridl           28          35
 ngridl           29          35
 ngridl           30          35
 ngridl           31          35
 ngridl           29          33
 ngridl           30          33
 ngridl           31          33
 ngridl           48           5
 ngridl           23          32
 ngridl           24          32
 ngridl           25          32
 ngridl           26          32
 ngridl           27          32
 ngridl           28          32
 ngridl           29          32
 ngridl           25          34
 ngridl           26          34
 ngridl           27          34
 ngridl           32          35
 ngridl           33          35
 ngridl           34          35
 ngridl           35          35
 ngridl           36          35
 ngridl           37          35
 ngridl           38          35
 ngridl           39          35
 ngridl           32          33
 ngridl           33          33
 ngridl           34          33
 ngridl           35          33
 ngridl           30          32
 ngridl           31          32
 ngridl           32          32
 ngridl           33          32
 ngridl           34          32
 ngridl           35          32
 ngridl           36          32
 ngridl           28          34
 ngridl           29          34
 ngridl           30          34
 ngridl           40          35
 ngridl           41          35
 ngridl           42          35
 ngridl           43          35
 ngridl           44          35
 ngridl           45          35
 ngridl           46          35
 ngridl           36          33
 ngridl           37          33
 ngridl           38          33
 ngridl           39          33
 ngridl           40          33
 ngridl           37          32
 ngridl           38          32
 ngridl           39          32
 ngridl           40          32
 ngridl           41          32
 ngridl           42          32
 ngridl           16          31
 ngridl           31          34
 ngridl           32          34
 ngridl           33          34
 ngridl            1          25
 ngridl            2          25
 ngridl            3          25
 ngridl            4          25
 ngridl           24          36
 ngridl           25          36
 ngridl           26          36
 ngridl           41          33
 ngridl           42          33
 ngridl           43          33
 ngridl           44          33
 ngridl           45          33
 ngridl           46          33
 ngridl           17          31
 ngridl           18          31
 ngridl           19          31
 ngridl           20          31
 ngridl           21          31
 ngridl           22          31
 ngridl           34          34
 ngridl           35          34
 ngridl           36          34
 ngridl            5          25
 ngridl            6          25
 ngridl            7          25
 ngridl            8          25
 ngridl           27          36
 ngridl           28          36
 ngridl           29          36
 ngridl           30          36
 ngridl           47          33
 ngridl           48          33
 ngridl           49          33
 ngridl           50          33
 ngridl           51          33
 ngridl           23          31
 ngridl           24          31
 ngridl           25          31
 ngridl           26          31
 ngridl           27          31
 ngridl           28          31
 ngridl           37          34
 ngridl           38          34
 ngridl           39          34
 ngridl           19          75
 ngridl           20          75
 ngridl           21          75
 ngridl           22          75
 ngridl           31          36
 ngridl           32          36
 ngridl           33          36
 ngridl           34          36
 ngridl           52          33
 ngridl           53          33
 ngridl           54          33
 ngridl           55          33
 ngridl           56          33
 ngridl           29          31
 ngridl           30          31
 ngridl           31          31
 ngridl           32          31
 ngridl           33          31
 ngridl           29          77
 ngridl           30          77
 ngridl           31          77
 ngridl           32          77
 ngridl           23          75
 ngridl           24          75
 ngridl           25          75
 ngridl           26          75
 ngridl           27          75
 ngridl           19          78
 ngridl           20          78
 ngridl           21          78
 ngridl           22          78
 ngridl           23          78
 ngridl           20          79
 ngridl           21          79
 ngridl           22          79
 ngridl           17          80
 ngridl           18          80
 ngridl           19          80
 ngridl           20          80
 ngridl           21          80
 ngridl           33          77
 ngridl           34          77
 ngridl           35          77
 ngridl           36          77
 ngridl           28          75
 ngridl           29          75
 ngridl           30          75
 ngridl           31          75
 ngridl           32          75
 ngridl           24          78
 ngridl           25          78
 ngridl           26          78
 ngridl           27          78
 ngridl           28          78
 ngridl           23          79
 ngridl           24          79
 ngridl           25          79
 ngridl           26          79
 ngridl           22          80
 ngridl           23          80
 ngridl           24          80
 ngridl           25          80
 ngridl           37          77
 ngridl           38          77
 ngridl           39          77
 ngridl           40          77
 ngridl           33          75
 ngridl           34          75
 ngridl           35          75
 ngridl           36          75
 ngridl           37          75
 ngridl           29          78
 ngridl           30          78
 ngridl           31          78
 ngridl           32          78
 ngridl           27          79
 ngridl           28          79
 ngridl           29          79
 ngridl           30          79
 ngridl           31          79
 ngridl           26          80
 ngridl           27          80
 ngridl           28          80
 ngridl           29          80
 ngridl           41          77
 ngridl           42          77
 ngridl           43          77
 ngridl           41          76
 ngridl           42          76
 ngridl           43          76
 ngridl           44          76
 ngridl           45          76
 ngridl           46          76
 ngridl           33          78
 ngridl           34          78
 ngridl           35          78
 ngridl           36          78
 ngridl           32          79
 ngridl           33          79
 ngridl           34          79
 ngridl           35          79
 ngridl           36          79
 ngridl           30          80
 ngridl           31          80
 ngridl           32          80
 ngridl           33          80
 ngridl           44          77
 ngridl           45          77
 ngridl           46          77
 ngridl           47          76
 ngridl           48          76
 ngridl           49          76
 ngridl           50          76
 ngridl           51          76
 ngridl           52          76
 ngridl           53          76
 ngridl           54          76
 ngridl            1          89
 ngridl            2          89
 ngridl            3          89
 ngridl            4          89
 ngridl            5          89
 ngridl            1          91
 ngridl            2          91
 ngridl            3          91
 ngridl            4          91
 ngridl            5          91
 ngridl            6          91
 ngridl            7          91
 ngridl           47          77
 ngridl           48          77
 ngridl           55          76
 ngridl           56          76
 ngridl           57          76
 ngridl           58          76
 ngridl           59          76
 ngridl           60          76
 ngridl           61          76
 ngridl           62          76
 ngridl            6          89
 ngridl            7          89
 ngridl            8          89
 ngridl            9          89
 ngridl           10          89
 ngridl            8          91
 ngridl            9          91
 ngridl           10          91
 ngridl           11          91
 ngridl           12          91
 ngridl           13          91
 ngridl           14          91
 ngridl           25          90
 ngridl           26          90
 ngridl           27          90
 ngridl           28          90
 ngridl           29          90
 ngridl           30          90
 ngridl           20          87
 ngridl           21          87
 ngridl           22          87
 ngridl           23          87
 ngridl           11          89
 ngridl           12          89
 ngridl           13          89
 ngridl           14          89
 ngridl           15          89
 ngridl           15          91
 ngridl           16          91
 ngridl           17          91
 ngridl           18          91
 ngridl           19          91
 ngridl           20          91
 ngridl           21          91
 ngridl           31          90
 ngridl           32          90
 ngridl           33          90
 ngridl           34          90
 ngridl           35          90
 ngridl           36          90
 ngridl           24          87
 ngridl           25          87
 ngridl           26          87
 ngridl           27          87
 ngridl           24          88
 ngridl           25          88
 ngridl           26          88
 ngridl           27          88
 ngridl           28          88
 ngridl           29          88
 ngridl           22          91
 ngridl           23          91
 ngridl           24          91
 ngridl           25          91
 ngridl           26          91
 ngridl            1          92
 ngridl           37          90
 ngridl           38          90
 ngridl           39          90
 ngridl           40          90
 ngridl           41          90
 ngridl           42          90
 ngridl           28          87
 ngridl           29          87
 ngridl           30          87
 ngridl           31          87
 ngridl           30          88
 ngridl           31          88
 ngridl           32          88
 ngridl           33          88
 ngridl           34          88
 ngridl           35          88
 ngridl            2          92
 ngridl            3          92
 ngridl            4          92
 ngridl            5          92
 ngridl            6          92
 ngridl            7          92
 ngridl            8          92
 ngridl           43          90
 ngridl           44          90
 ngridl           45          90
 ngridl           46          90
 ngridl           47          90
 ngridl           32          87
 ngridl           33          87
 ngridl           34          87
 ngridl           35          87
 ngridl           36          88
 ngridl           37          88
 ngridl           38          88
 ngridl           39          88
 ngridl           40          88
 ngridl           41          88
 ngridl            9          92
 ngridl           10          92
 ngridl           11          92
 ngridl           12          92
 ngridl           13          92
 ngridl           14          92
 ngridl           15          92
 ngridl           48          90
 ngridl           49          90
 ngridl           50          90
 ngridl           51          90
 ngridl           52          90
 ngridl           36          87
 ngridl           37          87
 ngridl           38          87
 ngridl           39          87
 ngridl           42          88
 ngridl           43          88
 ngridl           44          88
 ngridl           45          88
 ngridl           46          88
 ngridl           47          88
 ngridl           16          92
 ngridl           17          92
 ngridl           18          92
 ngridl           19          92
 ngridl           20          92
 ngridl            1          17
 ngridl            2          17
 ngridl           26           1
 ngridl           27           1
 ngridl           28           1
 ngridl           29           1
 ngridl           56           0
 ngridl           57           0
 ngridl           58           0
 ngridl           59           0
 ngridl            1          12
 ngridl            2          12
 ngridl            3          12
 ngridl            4          12
 ngridl            1          15
 ngridl            2          15
 ngridl            3          15
 ngridl            3          17
 ngridl            4          17
 ngridl            5          17
 ngridl            6          17
 ngridl            7          17
 ngridl            8          17
 ngridl            9          17
 ngridl           37           2
 ngridl           60           0
 ngridl           61           0
 ngridl           62           0
 ngridl           63           0
 ngridl           64           0
 ngridl           65           0
 ngridl           66           0
 ngridl            5          12
 ngridl            6          12
 ngridl            7          12
 ngridl            8          12
 ngridl            4          15
 ngridl            5          15
 ngridl            6          15
 ngridl           10          17
 ngridl           11          17
 ngridl           12          17
 ngridl           13          17
 ngridl           14          17
 ngridl           15          17
 ngridl           38           2
 ngridl           39           2
 ngridl           67           0
 ngridl           68           0
 ngridl           69           0
 ngridl           70           0
 ngridl           71           0
 ngridl           72           0
 ngridl           73           0
 ngridl            9          12
 ngridl           10          12
 ngridl           11          12
 ngridl           12          12
 ngridl            7          15
 ngridl            8          15
 ngridl            9          15
 ngridl           16          17
 ngridl           17          17
 ngridl           18          17
 ngridl           19          17
 ngridl           20          17
 ngridl           21          17
 ngridl           40           2
 ngridl           41           2
 ngridl           74           0
 ngridl           75           0
 ngridl           76           0
 ngridl           77           0
 ngridl           78           0
 ngridl           79           0
 ngridl            7          13
 ngridl            8          13
 ngridl            9          13
 ngridl           10          15
 ngridl           11          15
 ngridl           12          15
 ngridl           13          15
 ngridl           14          15
 ngridl           22          17
 ngridl           23          17
 ngridl           24          17
 ngridl           25          17
 ngridl           26          17
 ngridl           27          17
 ngridl           42           2
 ngridl           43           2
 ngridl           80           0
 ngridl           81           0
 ngridl           82           0
 ngridl           83           0
 ngridl           84           0
 ngridl           85           0
 ngridl           10          13
 ngridl           11          13
 ngridl           12          13
 ngridl           15          15
 ngridl           16          15
 ngridl           17          15
 ngridl           18          15
 ngridl           19          15
 ngridl           28          17
 ngridl           29          17
 ngridl           30          17
 ngridl           31          17
 ngridl           32          17
 ngridl           43          32
 ngridl           44          32
 ngridl           40          34
 ngridl           41          34
 ngridl            9          25
 ngridl           10          25
 ngridl           11          25
 ngridl           12          25
 ngridl           13          25
 ngridl           14          25
 ngridl           15          25
 ngridl            1          30
 ngridl            2          30
 ngridl            3          30
 ngridl            4          30
 ngridl            5          30
 ngridl            6          30
 ngridl           45          32
 ngridl           46          32
 ngridl           47          32
 ngridl           48          32
 ngridl           49          32
 ngridl           50          32
 ngridl           51          32
 ngridl           42          34
 ngridl           43          34
 ngridl           16          25
 ngridl           17          25
 ngridl           18          25
 ngridl           19          25
 ngridl           20          25
 ngridl           21          25
 ngridl           22          25
 ngridl            7          30
 ngridl            8          30
 ngridl            9          30
 ngridl           10          30
 ngridl           11          30
 ngridl           12          30
 ngridl           52          32
 ngridl           53          32
 ngridl           54          32
 ngridl           55          32
 ngridl           56          32
